YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_ARR_1,DLY_APT_ARR_A_1,DLY_APT_ARR_C_1,DLY_APT_ARR_D_1,DLY_APT_ARR_E_1,DLY_APT_ARR_G_1,DLY_APT_ARR_I_1,DLY_APT_ARR_M_1,DLY_APT_ARR_N_1,DLY_APT_ARR_O_1,DLY_APT_ARR_P_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1,DLY_APT_ARR_T_1,DLY_APT_ARR_V_1,DLY_APT_ARR_W_1,DLY_APT_ARR_NA_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,ATFM_VERSION
2022,1,JAN,29-Jan-2022,LFMH,Saint-Etienne-Bouthéon,France,1,,,,,,,,,,,,,,,,,,,,v2,Saint-Etienne-Bouthéon (LFMH)
2022,1,JAN,29-Jan-2022,LFMU,Béziers-Vias,France,6,,,,,,,,,,,,,,,,,,,,v2,Béziers-Vias (LFMU)
2022,1,JAN,29-Jan-2022,LEDA,Lleida/Alguaire,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Lleida/Alguaire (LEDA)
2022,1,JAN,29-Jan-2022,LFOP,Rouen,France,5,,,,,,,,,,,,,,,,,,,,v2,Rouen (LFOP)
2022,1,JAN,29-Jan-2022,LEZG,Zaragoza,Spain,14,,,,,,,,,,,,,,,,,,,,v2,Zaragoza (LEZG)
2022,1,JAN,29-Jan-2022,LFMK,Carcassonne-Salvaza,France,2,,,,,,,,,,,,,,,,,,,,v2,Carcassonne-Salvaza (LFMK)
2022,1,JAN,29-Jan-2022,EBCI,Charleroi,Belgium,39,,,,,,,,,,,,,,,,,,,,v2,Charleroi (EBCI)
2022,1,JAN,29-Jan-2022,EPKT,Katowice - Pyrzowice,Poland,31,,,,,,,,,,,,,,,,,,,,v2,Katowice - Pyrzowice (EPKT)
2022,1,JAN,29-Jan-2022,LEGE,Gerona,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Gerona (LEGE)
2022,1,JAN,29-Jan-2022,LFLI,Annemasse,France,3,,,,,,,,,,,,,,,,,,,,v2,Annemasse (LFLI)
2022,1,JAN,29-Jan-2022,LEVX,Vigo,Spain,10,,,,,,,,,,,,,,,,,,,,v2,Vigo (LEVX)
2022,1,JAN,29-Jan-2022,LFBD,Bordeaux-Mérignac,France,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,0,v2,Bordeaux-Mérignac (LFBD)
2022,1,JAN,29-Jan-2022,LFGJ,Dôle-Tavaux,France,0,,,,,,,,,,,,,,,,,,,,v2,Dôle-Tavaux (LFGJ)
2022,1,JAN,29-Jan-2022,LEAM,Almeria,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Almeria (LEAM)
2022,1,JAN,29-Jan-2022,LEVC,Valencia,Spain,41,,,,,,,,,,,,,,,,,,,,v2,Valencia (LEVC)
2022,1,JAN,29-Jan-2022,LPPD,Ponta Delgada,Portugal,21,,,,,,,,,,,,,,,,,,,,v2,Ponta Delgada (LPPD)
2022,1,JAN,29-Jan-2022,LEAB,Albacete,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Albacete (LEAB)
2022,1,JAN,29-Jan-2022,LFOK,Châlons-Vatry,France,5,,,,,,,,,,,,,,,,,,,,v2,Châlons-Vatry (LFOK)
2022,1,JAN,29-Jan-2022,EGAC,Belfast/City Airport,United Kingdom,12,,,,,,,,,,,,,,,,,,,,v2,Belfast/City Airport (EGAC)
2022,1,JAN,29-Jan-2022,EGLF,Farnborough,United Kingdom,27,,,,,,,,,,,,,,,,,,,,v2,Farnborough (EGLF)
2022,1,JAN,29-Jan-2022,LBSF,Sofia,Bulgaria,58,,,,,,,,,,,,,,,,,,,,v2,Sofia (LBSF)
2022,1,JAN,29-Jan-2022,LHBP,Budapest/ Ferihegy,Hungary,72,,,,,,,,,,,,,,,,,,,,v2,Budapest/ Ferihegy (LHBP)
2022,1,JAN,29-Jan-2022,LTAI,Antalya,Turkey,89,,,,,,,,,,,,,,,,,,,,v2,Antalya (LTAI)
2022,1,JAN,29-Jan-2022,EBBR,Brussels,Belgium,125,,,,,,,,,,,,,,,,,,,,v2,Brussels (EBBR)
2022,1,JAN,29-Jan-2022,LFOB,Beauvais-Tillé,France,28,,,,,,,,,,,,,,,,,,,,v2,Beauvais-Tillé (LFOB)
2022,1,JAN,29-Jan-2022,LFQQ,Lille-Lesquin,France,8,,,,,,,,,,,,,,,,,,,,v2,Lille-Lesquin (LFQQ)
2022,1,JAN,29-Jan-2022,EDDK,Cologne-Bonn,Germany,70,,,,,,,,,,,,,,,,,,,,v2,Cologne-Bonn (EDDK)
2022,1,JAN,29-Jan-2022,LFRQ,Quimper-Pluguffan,France,2,,,,,,,,,,,,,,,,,,,,v2,Quimper-Pluguffan (LFRQ)
2022,1,JAN,29-Jan-2022,LTAC,Ankara/ Esenboğa,Turkey,81,,,,,,,,,,,,,,,,,,,,v2,Ankara/ Esenboğa (LTAC)
2022,1,JAN,29-Jan-2022,EPKK,Krakow - Balice,Poland,41,,,,,,,,,,,,,,,,,,,,v2,Krakow - Balice (EPKK)
2022,1,JAN,29-Jan-2022,LFMI,Istres-Le Tubé,France,5,,,,,,,,,,,,,,,,,,,,v2,Istres-Le Tubé (LFMI)
2022,1,JAN,29-Jan-2022,LIPH,Treviso,Italy,19,,,,,,,,,,,,,,,,,,,,v2,Treviso (LIPH)
2022,1,JAN,29-Jan-2022,LTFJ,Istanbul/ Sabiha Gökçen,Turkey,261,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,8,0,v2,Istanbul/ Sabiha Gökçen (LTFJ)
2022,1,JAN,29-Jan-2022,EHBK,Maastricht-Aachen,Netherlands,9,,,,,,,,,,,,,,,,,,,,v2,Maastricht-Aachen (EHBK)
2022,1,JAN,29-Jan-2022,LEMH,Mahon,Spain,14,,,,,,,,,,,,,,,,,,,,v2,Mahon (LEMH)
2022,1,JAN,29-Jan-2022,LFLY,Lyon-Bron,France,8,,,,,,,,,,,,,,,,,,,,v2,Lyon-Bron (LFLY)
2022,1,JAN,29-Jan-2022,LFRB,Brest-Bretagne,France,9,,,,,,,,,,,,,,,,,,,,v2,Brest-Bretagne (LFRB)
2022,1,JAN,29-Jan-2022,GMTT,Tanger,Morocco,5,,,,,,,,,,,,,,,,,,,,v2,Tanger (GMTT)
2022,1,JAN,29-Jan-2022,LFLC,Clermont-Ferrand-Auvergne,France,5,,,,,,,,,,,,,,,,,,,,v2,Clermont-Ferrand-Auvergne (LFLC)
2022,1,JAN,29-Jan-2022,EDDR,Saarbruecken,Germany,0,,,,,,,,,,,,,,,,,,,,v2,Saarbruecken (EDDR)
2022,1,JAN,29-Jan-2022,EIWF,Waterford,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Waterford (EIWF)
2022,1,JAN,29-Jan-2022,EPLL,Lodz - Lublinek,Poland,1,,,,,,,,,,,,,,,,,,,,v2,Lodz - Lublinek (EPLL)
2022,1,JAN,29-Jan-2022,LERT,Rota,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Rota (LERT)
2022,1,JAN,29-Jan-2022,LIMF,Torino Caselle,Italy,48,,,,,,,,,,,,,,,,,,,,v2,Torino Caselle (LIMF)
2022,1,JAN,29-Jan-2022,LIRF,Rome/Fiumicino,Italy,140,,,,,,,,,,,,,,,,,,,,v2,Rome/Fiumicino (LIRF)
2022,1,JAN,29-Jan-2022,LFRH,Lorient-Lann Bihoué,France,0,,,,,,,,,,,,,,,,,,,,v2,Lorient-Lann Bihoué (LFRH)
2022,1,JAN,29-Jan-2022,LTFM,Istanbul International,Turkey,448,,,,,,,,,,,,,,,,,,,,v2,Istanbul International (LTFM)
2022,1,JAN,29-Jan-2022,EDDC,Dresden,Germany,7,,,,,,,,,,,,,,,,,,,,v2,Dresden (EDDC)
2022,1,JAN,29-Jan-2022,EGPF,Glasgow,United Kingdom,39,,,,,,,,,,,,,,,,,,,,v2,Glasgow (EGPF)
2022,1,JAN,29-Jan-2022,LGRP,Rodos,Greece,8,,,,,,,,,,,,,,,,,,,,v2,Rodos (LGRP)
2022,1,JAN,29-Jan-2022,EBAW,Antwerp,Belgium,13,,,,,,,,,,,,,,,,,,,,v2,Antwerp (EBAW)
2022,1,JAN,29-Jan-2022,EGBB,Birmingham,United Kingdom,53,,,,,,,,,,,,,,,,,,,,v2,Birmingham (EGBB)
2022,1,JAN,29-Jan-2022,EHLE,Lelystad,Netherlands,0,,,,,,,,,,,,,,,,,,,,v2,Lelystad (EHLE)
2022,1,JAN,29-Jan-2022,LJLJ,Ljubljana,Slovenia,12,,,,,,,,,,,,,,,,,,,,v2,Ljubljana (LJLJ)
2022,1,JAN,29-Jan-2022,LGKR,Corfu,Greece,3,,,,,,,,,,,,,,,,,,,,v2,Corfu (LGKR)
2022,1,JAN,29-Jan-2022,LGPZ,Aktion,Greece,1,,,,,,,,,,,,,,,,,,,,v2,Aktion (LGPZ)
2022,1,JAN,29-Jan-2022,EDDV,Hanover,Germany,38,,,,,,,,,,,,,,,,,,,,v2,Hanover (EDDV)
2022,1,JAN,29-Jan-2022,EDDB,Berlin/ Schoenefeld,Germany,146,,,,,,,,,,,,,,,,,,,,v2,Berlin/ Schoenefeld (EDDB)
2022,1,JAN,29-Jan-2022,EGHI,Southampton,United Kingdom,11,,,,,,,,,,,,,,,,,,,,v2,Southampton (EGHI)
2022,1,JAN,29-Jan-2022,EIKY,Kerry/Farranfore,Ireland,3,,,,,,,,,,,,,,,,,,,,v2,Kerry/Farranfore (EIKY)
2022,1,JAN,29-Jan-2022,LESO,San Sebastian,Spain,1,,,,,,,,,,,,,,,,,,,,v2,San Sebastian (LESO)
2022,1,JAN,29-Jan-2022,LEST,Santiago,Spain,11,,,,,,,,,,,,,,,,,,,,v2,Santiago (LEST)
2022,1,JAN,29-Jan-2022,EGAA,Belfast/Aldergrove,United Kingdom,32,,,,,,,,,,,,,,,,,,,,v2,Belfast/Aldergrove (EGAA)
2022,1,JAN,29-Jan-2022,LIPZ,Venice,Italy,42,,,,,,,,,,,,,,,,,,,,v2,Venice (LIPZ)
2022,1,JAN,29-Jan-2022,LKTB,Brno-Tuřany,Czech Republic,1,,,,,,,,,,,,,,,,,,,,v2,Brno-Tuřany (LKTB)
2022,1,JAN,29-Jan-2022,LWSK,Skopje,North Macedonia,13,,,,,,,,,,,,,,,,,,,,v2,Skopje (LWSK)
2022,1,JAN,29-Jan-2022,EHGG,Groningen,Netherlands,3,,,,,,,,,,,,,,,,,,,,v2,Groningen (EHGG)
2022,1,JAN,29-Jan-2022,LJMB,Maribor,Slovenia,2,,,,,,,,,,,,,,,,,,,,v2,Maribor (LJMB)
2022,1,JAN,29-Jan-2022,LFMN,Nice-Côte d’Azur,France,67,,,,,,,,,,,,,,,,,,,,v2,Nice-Côte d’Azur (LFMN)
2022,1,JAN,29-Jan-2022,EETN,Tallinn,Estonia,24,,,,,,,,,,,,,,,,,,,,v2,Tallinn (EETN)
2022,1,JAN,29-Jan-2022,EGCC,Manchester,United Kingdom,111,,,,,,,,,,,,,,,,,,,,v2,Manchester (EGCC)
2022,1,JAN,29-Jan-2022,LFKF,Figari-Sud Corse,France,4,,,,,,,,,,,,,,,,,,,,v2,Figari-Sud Corse (LFKF)
2022,1,JAN,29-Jan-2022,ESSA,Stockholm/ Arlanda,Sweden,112,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Arlanda (ESSA)
2022,1,JAN,29-Jan-2022,EGSS,London/ Stansted,United Kingdom,108,,,,,,,,,,,,,,,,,,,,v2,London/ Stansted (EGSS)
2022,1,JAN,29-Jan-2022,LFRK,Caen-Carpiquet,France,1,,,,,,,,,,,,,,,,,,,,v2,Caen-Carpiquet (LFRK)
2022,1,JAN,29-Jan-2022,LGIR,Heraklion,Greece,14,,,,,,,,,,,,,,,,,,,,v2,Heraklion (LGIR)
2022,1,JAN,29-Jan-2022,EDDH,Hamburg,Germany,53,,,,,,,,,,,,,,,,,,,,v2,Hamburg (EDDH)
2022,1,JAN,29-Jan-2022,EPWR,Wroclaw/ Strachowice,Poland,19,,,,,,,,,,,,,,,,,,,,v2,Wroclaw/ Strachowice (EPWR)
2022,1,JAN,29-Jan-2022,LFJR,Angers-Marcé,France,1,,,,,,,,,,,,,,,,,,,,v2,Angers-Marcé (LFJR)
2022,1,JAN,29-Jan-2022,EHAM,Amsterdam/ Schiphol,Netherlands,403,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,1,v2,Amsterdam/ Schiphol (EHAM)
2022,1,JAN,29-Jan-2022,ENBR,Bergen,Norway,44,,,,,,,,,,,,,,,,,,,,v2,Bergen (ENBR)
2022,1,JAN,29-Jan-2022,GCHI,Hierro,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Hierro (GCHI)
2022,1,JAN,29-Jan-2022,LFCR,Rodez-Marcillac,France,0,,,,,,,,,,,,,,,,,,,,v2,Rodez-Marcillac (LFCR)
2022,1,JAN,29-Jan-2022,LFML,Marseille-Provence,France,59,,,,,,,,,,,,,,,,,,,,v2,Marseille-Provence (LFML)
2022,1,JAN,29-Jan-2022,EBOS,Ostend-Bruges,Belgium,6,,,,,,,,,,,,,,,,,,,,v2,Ostend-Bruges (EBOS)
2022,1,JAN,29-Jan-2022,LIBR,Brindisi,Italy,18,,,,,,,,,,,,,,,,,,,,v2,Brindisi (LIBR)
2022,1,JAN,29-Jan-2022,LEVD,Valladolid,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Valladolid (LEVD)
2022,1,JAN,29-Jan-2022,LOWL,Linz,Austria,7,,,,,,,,,,,,,,,,,,,,v2,Linz (LOWL)
2022,1,JAN,29-Jan-2022,LFTH,Hyères-Le Palyvestre,France,1,,,,,,,,,,,,,,,,,,,,v2,Hyères-Le Palyvestre (LFTH)
2022,1,JAN,29-Jan-2022,LGAV,Athens,Greece,138,,,,,,,,,,,,,,,,,,,,v2,Athens (LGAV)
2022,1,JAN,29-Jan-2022,LFRM,Le Mans,France,1,,,,,,,,,,,,,,,,,,,,v2,Le Mans (LFRM)
2022,1,JAN,29-Jan-2022,EGPH,Edinburgh,United Kingdom,50,,,,,,,,,,,,,,,,,,,,v2,Edinburgh (EGPH)
2022,1,JAN,29-Jan-2022,EICK,Cork,Ireland,18,,,,,,,,,,,,,,,,,,,,v2,Cork (EICK)
2022,1,JAN,29-Jan-2022,EINN,Shannon,Ireland,22,,,,,,,,,,,,,,,,,,,,v2,Shannon (EINN)
2022,1,JAN,29-Jan-2022,ENGM,Oslo/ Gardermoen,Norway,105,,,,,,,,,,,,,,,,,,,,v2,Oslo/ Gardermoen (ENGM)
2022,1,JAN,29-Jan-2022,ENHD,Haugesund,Norway,2,,,,,,,,,,,,,,,,,,,,v2,Haugesund (ENHD)
2022,1,JAN,29-Jan-2022,GMAD,Agadir,Morocco,7,,,,,,,,,,,,,,,,,,,,v2,Agadir (GMAD)
2022,1,JAN,29-Jan-2022,EPWA,Warszawa/ Chopina,Poland,131,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Chopina (EPWA)
2022,1,JAN,29-Jan-2022,LFRG,Deauville-Normandie,France,1,,,,,,,,,,,,,,,,,,,,v2,Deauville-Normandie (LFRG)
2022,1,JAN,29-Jan-2022,UDYZ,Zvartnots,Armenia,26,,,,,,,,,,,,,,,,,,,,v2,Zvartnots (UDYZ)
2022,1,JAN,29-Jan-2022,LFBL,Limoges-Bellegarde,France,1,,,,,,,,,,,,,,,,,,,,v2,Limoges-Bellegarde (LFBL)
2022,1,JAN,29-Jan-2022,LFMV,Avignon-Caumont,France,4,,,,,,,,,,,,,,,,,,,,v2,Avignon-Caumont (LFMV)
2022,1,JAN,29-Jan-2022,LGKO,Kos,Greece,3,,,,,,,,,,,,,,,,,,,,v2,Kos (LGKO)
2022,1,JAN,29-Jan-2022,GCFV,Fuerteventura,Spain,77,,,,,,,,,,,,,,,,,,,,v2,Fuerteventura (GCFV)
2022,1,JAN,29-Jan-2022,LPFR,Faro,Portugal,30,,,,,,,,,,,,,,,,,,,,v2,Faro (LPFR)
2022,1,JAN,29-Jan-2022,LFPB,Paris-Le Bourget,France,52,,,,,,,,,,,,,,,,,,,,v2,Paris-Le Bourget (LFPB)
2022,1,JAN,29-Jan-2022,EPSY,Olsztyn-Mazury,Poland,1,,,,,,,,,,,,,,,,,,,,v2,Olsztyn-Mazury (EPSY)
2022,1,JAN,29-Jan-2022,EPLB,Lublin,Poland,2,,,,,,,,,,,,,,,,,,,,v2,Lublin (EPLB)
2022,1,JAN,29-Jan-2022,EGLL,London/ Heathrow,United Kingdom,352,,,,,,,,,,,,,,,,,,,,v2,London/ Heathrow (EGLL)
2022,1,JAN,29-Jan-2022,LEXJ,Santander,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Santander (LEXJ)
2022,1,JAN,29-Jan-2022,LFBT,Tarbes-Lourdes Pyrénées,France,3,,,,,,,,,,,,,,,,,,,,v2,Tarbes-Lourdes Pyrénées (LFBT)
2022,1,JAN,29-Jan-2022,LIME,Bergamo,Italy,68,,,,,,,,,,,,,,,,,,,,v2,Bergamo (LIME)
2022,1,JAN,29-Jan-2022,EPGD,Gdansk,Poland,26,,,,,,,,,,,,,,,,,,,,v2,Gdansk (EPGD)
2022,1,JAN,29-Jan-2022,LCLK,Larnaca,Cyprus,29,,,,,,,,,,,,,,,,,,,,v2,Larnaca (LCLK)
2022,1,JAN,29-Jan-2022,LIPE,Bologna,Italy,44,,,,,,,,,,,,,,,,,,,,v2,Bologna (LIPE)
2022,1,JAN,29-Jan-2022,LJPZ,Portorož,Slovenia,5,,,,,,,,,,,,,,,,,,,,v2,Portorož (LJPZ)
2022,1,JAN,29-Jan-2022,EPPO,Poznan - Lawica,Poland,15,,,,,,,,,,,,,,,,,,,,v2,Poznan - Lawica (EPPO)
2022,1,JAN,29-Jan-2022,LEVT,Vitoria,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Vitoria (LEVT)
2022,1,JAN,29-Jan-2022,LFMT,Montpellier-Méditerranée,France,21,,,,,,,,,,,,,,,,,,,,v2,Montpellier-Méditerranée (LFMT)
2022,1,JAN,29-Jan-2022,LIML,Milan/ Linate,Italy,88,,,,,,,,,,,,,,,,,,,,v2,Milan/ Linate (LIML)
2022,1,JAN,29-Jan-2022,LERJ,Logrono,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Logrono (LERJ)
2022,1,JAN,29-Jan-2022,EDDG,Muenster-Osnabrueck,Germany,8,,,,,,,,,,,,,,,,,,,,v2,Muenster-Osnabrueck (EDDG)
2022,1,JAN,29-Jan-2022,EGLC,London/ City,United Kingdom,10,,,,,,,,,,,,,,,,,,,,v2,London/ City (EGLC)
2022,1,JAN,29-Jan-2022,EYSA,Šiauliai,Lithuania,2,,,,,,,,,,,,,,,,,,,,v2,Šiauliai (EYSA)
2022,1,JAN,29-Jan-2022,LICJ,Palermo Falcone-Borsellino,Italy,47,,,,,,,,,,,,,,,,,,,,v2,Palermo Falcone-Borsellino (LICJ)
2022,1,JAN,29-Jan-2022,LEJR,Jerez De La Frontera,Spain,8,,,,,,,,,,,,,,,,,,,,v2,Jerez De La Frontera (LEJR)
2022,1,JAN,29-Jan-2022,LRBS,Bucharest/ Băneasa,Romania,4,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Băneasa (LRBS)
2022,1,JAN,29-Jan-2022,EGKB,Biggin Hill,United Kingdom,18,,,,,,,,,,,,,,,,,,,,v2,Biggin Hill (EGKB)
2022,1,JAN,29-Jan-2022,EGNT,Newcastle,United Kingdom,19,,,,,,,,,,,,,,,,,,,,v2,Newcastle (EGNT)
2022,1,JAN,29-Jan-2022,LCPH,Paphos,Cyprus,12,,,,,,,,,,,,,,,,,,,,v2,Paphos (LCPH)
2022,1,JAN,29-Jan-2022,LERS,Reus,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Reus (LERS)
2022,1,JAN,29-Jan-2022,LETO,Madrid/Torrejon,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Madrid/Torrejon (LETO)
2022,1,JAN,29-Jan-2022,LOWK,Klagenfurt,Austria,5,,,,,,,,,,,,,,,,,,,,v2,Klagenfurt (LOWK)
2022,1,JAN,29-Jan-2022,LOWW,Vienna,Austria,138,,,,,,,,,,,,,,,,,,,,v2,Vienna (LOWW)
2022,1,JAN,29-Jan-2022,LGTS,Thessaloniki,Greece,32,,,,,,,,,,,,,,,,,,,,v2,Thessaloniki (LGTS)
2022,1,JAN,29-Jan-2022,LFBO,Toulouse-Blagnac,France,30,,,,,,,,,,,,,,,,,,,,v2,Toulouse-Blagnac (LFBO)
2022,1,JAN,29-Jan-2022,LFBP,Pau-Pyrénées,France,10,,,,,,,,,,,,,,,,,,,,v2,Pau-Pyrénées (LFBP)
2022,1,JAN,29-Jan-2022,LROP,Bucharest/ Otopeni,Romania,69,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Otopeni (LROP)
2022,1,JAN,29-Jan-2022,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,,,,,,,,,,,,,,,,,v2,Dinard-Pleurtuit-Saint-Malo (LFRD)
2022,1,JAN,29-Jan-2022,GCXO,Tenerife North,Spain,68,,,,,,,,,,,,,,,,,,,,v2,Tenerife North (GCXO)
2022,1,JAN,29-Jan-2022,LFPG,Paris-Charles-de-Gaulle,France,367,,,,,,,,,,,,,,,,,,,,v2,Paris-Charles-de-Gaulle (LFPG)
2022,1,JAN,29-Jan-2022,LFAQ,Albert-Bray,France,1,,,,,,,,,,,,,,,,,,,,v2,Albert-Bray (LFAQ)
2022,1,JAN,29-Jan-2022,EDDN,Nuremberg,Germany,15,,,,,,,,,,,,,,,,,,,,v2,Nuremberg (EDDN)
2022,1,JAN,29-Jan-2022,LFOT,Tours-Val de Loire,France,2,,,,,,,,,,,,,,,,,,,,v2,Tours-Val de Loire (LFOT)
2022,1,JAN,29-Jan-2022,LFST,Strasbourg-Entzheim,France,4,,,,,,,,,,,,,,,,,,,,v2,Strasbourg-Entzheim (LFST)
2022,1,JAN,29-Jan-2022,ESSB,Stockholm/ Bromma,Sweden,9,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Bromma (ESSB)
2022,1,JAN,29-Jan-2022,EVRA,Riga,Latvia,69,,,,,,,,,,,,,,,,,,,,v2,Riga (EVRA)
2022,1,JAN,29-Jan-2022,GEML,Melilla,Spain,7,,,,,,,,,,,,,,,,,,,,v2,Melilla (GEML)
2022,1,JAN,29-Jan-2022,EPRZ,Rzeszow - Jasionka,Poland,6,,,,,,,,,,,,,,,,,,,,v2,Rzeszow - Jasionka (EPRZ)
2022,1,JAN,29-Jan-2022,LEMG,Málaga,Spain,109,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1,v2,Málaga (LEMG)
2022,1,JAN,29-Jan-2022,LFLS,Grenoble-Isère,France,43,303,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,12,8,v2,Grenoble-Isère (LFLS)
2022,1,JAN,29-Jan-2022,LIRA,Rome/Ciampino,Italy,40,,,,,,,,,,,,,,,,,,,,v2,Rome/Ciampino (LIRA)
2022,1,JAN,29-Jan-2022,LIRP,Pisa San Giusto,Italy,24,,,,,,,,,,,,,,,,,,,,v2,Pisa San Giusto (LIRP)
2022,1,JAN,29-Jan-2022,LPPS,Porto Santo,Portugal,2,,,,,,,,,,,,,,,,,,,,v2,Porto Santo (LPPS)
2022,1,JAN,29-Jan-2022,EPMO,Warszawa/ Modlin,Poland,16,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Modlin (EPMO)
2022,1,JAN,29-Jan-2022,EDDS,Stuttgart,Germany,44,,,,,,,,,,,,,,,,,,,,v2,Stuttgart (EDDS)
2022,1,JAN,29-Jan-2022,EKCH,Copenhagen/ Kastrup,Denmark,152,,,,,,,,,,,,,,,,,,,,v2,Copenhagen/ Kastrup (EKCH)
2022,1,JAN,29-Jan-2022,GMMN,Casablanca,Morocco,21,,,,,,,,,,,,,,,,,,,,v2,Casablanca (GMMN)
2022,1,JAN,29-Jan-2022,LESA,Salamanca Matalan,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Salamanca Matalan (LESA)
2022,1,JAN,29-Jan-2022,LFBA,Agen-La Garenne,France,2,,,,,,,,,,,,,,,,,,,,v2,Agen-La Garenne (LFBA)
2022,1,JAN,29-Jan-2022,LPFL,Flores,Portugal,1,,,,,,,,,,,,,,,,,,,,v2,Flores (LPFL)
2022,1,JAN,29-Jan-2022,LPHR,Horta,Portugal,3,,,,,,,,,,,,,,,,,,,,v2,Horta (LPHR)
2022,1,JAN,29-Jan-2022,LGSA,Khania/Souda,Greece,11,,,,,,,,,,,,,,,,,,,,v2,Khania/Souda (LGSA)
2022,1,JAN,29-Jan-2022,LGSR,Santorini,Greece,4,,,,,,,,,,,,,,,,,,,,v2,Santorini (LGSR)
2022,1,JAN,29-Jan-2022,LPCS,Cascais,Portugal,8,,,,,,,,,,,,,,,,,,,,v2,Cascais (LPCS)
2022,1,JAN,29-Jan-2022,LEBB,Bilbao,Spain,25,,,,,,,,,,,,,,,,,,,,v2,Bilbao (LEBB)
2022,1,JAN,29-Jan-2022,LFRS,Nantes-Atlantique,France,25,,,,,,,,,,,,,,,,,,,,v2,Nantes-Atlantique (LFRS)
2022,1,JAN,29-Jan-2022,GCGM,La Gomera,Spain,2,,,,,,,,,,,,,,,,,,,,v2,La Gomera (GCGM)
2022,1,JAN,29-Jan-2022,LELN,Leon,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Leon (LELN)
2022,1,JAN,29-Jan-2022,EYPA,Palanga,Lithuania,1,,,,,,,,,,,,,,,,,,,,v2,Palanga (EYPA)
2022,1,JAN,29-Jan-2022,LEAS,Asturias,Spain,7,,,,,,,,,,,,,,,,,,,,v2,Asturias (LEAS)
2022,1,JAN,29-Jan-2022,LFLX,Châteauroux-Déols,France,0,,,,,,,,,,,,,,,,,,,,v2,Châteauroux-Déols (LFLX)
2022,1,JAN,29-Jan-2022,LFLL,Lyon-Saint-Exupéry,France,59,,,,,,,,,,,,,,,,,,,,v2,Lyon-Saint-Exupéry (LFLL)
2022,1,JAN,29-Jan-2022,LKKV,Karlovy Vary,Czech Republic,0,,,,,,,,,,,,,,,,,,,,v2,Karlovy Vary (LKKV)
2022,1,JAN,29-Jan-2022,LOWG,Graz,Austria,3,,,,,,,,,,,,,,,,,,,,v2,Graz (LOWG)
2022,1,JAN,29-Jan-2022,LSGG,Geneva,Switzerland,213,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,6,0,v2,Geneva (LSGG)
2022,1,JAN,29-Jan-2022,LOWI,Innsbruck,Austria,56,,,,,,,,,,,,,,,,,,,,v2,Innsbruck (LOWI)
2022,1,JAN,29-Jan-2022,UKBB,Kiev/Boryspil,Ukraine,81,,,,,,,,,,,,,,,,,,,,v2,Kiev/Boryspil (UKBB)
2022,1,JAN,29-Jan-2022,LICC,Catania,Italy,46,,,,,,,,,,,,,,,,,,,,v2,Catania (LICC)
2022,1,JAN,29-Jan-2022,EGKK,London/ Gatwick,United Kingdom,101,,,,,,,,,,,,,,,,,,,,v2,London/ Gatwick (EGKK)
2022,1,JAN,29-Jan-2022,LDZA,Zagreb,Croatia,34,,,,,,,,,,,,,,,,,,,,v2,Zagreb (LDZA)
2022,1,JAN,29-Jan-2022,LEBL,Barcelona,Spain,175,,,,,,,,,,,,,,,,,,,,v2,Barcelona (LEBL)
2022,1,JAN,29-Jan-2022,EBLG,Liège,Belgium,47,,,,,,,,,,,,,,,,,,,,v2,Liège (EBLG)
